rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/time_elapsed,train/learning_rate,train/actor_loss,time/total_timesteps,train/critic_loss,time/episodes,train/n_updates
-0.82368892,72.0,3,21269,0.0003,292.80560302734375,74880,2.425222635269165,1040,74779
-0.82729556,72.0,3,21349,0.0003,293.2515869140625,75168,2.210000991821289,1044,75067
-0.8741387900000003,72.0,3,21432,0.0003,291.5035400390625,75456,4.706114292144775,1048,75355
-0.86913306,72.0,3,21528,0.0003,287.5218505859375,75744,0.8324716091156006,1052,75643
-0.8600870299999999,72.0,3,21619,0.0003,295.08380126953125,76032,1.1817954778671265,1056,75931
-0.8421513199999999,72.0,3,21711,0.0003,284.463623046875,76320,2.694334030151367,1060,76219
-0.8297707000000001,72.0,3,21795,0.0003,283.0213623046875,76608,33.80549621582031,1064,76507
-0.8391677700000002,72.0,3,21875,0.0003,286.96697998046875,76896,2.299734592437744,1068,76795
-0.84393098,72.0,3,21963,0.0003,287.1340637207031,77184,0.29410475492477417,1072,77083
-0.8324136799999999,72.0,3,22056,0.0003,279.15850830078125,77472,2.830507755279541,1076,77371
-0.8256842600000001,72.0,3,22148,0.0003,283.70367431640625,77760,3.009094715118408,1080,77659
-0.7937583,72.0,3,22234,0.0003,280.81781005859375,78048,0.4142082929611206,1084,77947
-0.8153852900000002,72.0,3,22322,0.0003,267.30255126953125,78336,0.9445627927780151,1088,78235
-0.80193169,72.0,3,22408,0.0003,277.3741760253906,78624,3.919142484664917,1092,78523
-0.79141554,72.0,3,22490,0.0003,269.43267822265625,78912,1.1391098499298096,1096,78811
-0.7876100600000001,72.0,3,22569,0.0003,267.265869140625,79200,1.1234593391418457,1100,79099
-0.7853484900000001,72.0,3,22657,0.0003,269.15447998046875,79488,1.5060559511184692,1104,79387
-0.7760424,72.0,3,22740,0.0003,266.7765808105469,79776,1.0032742023468018,1108,79675
-0.7837777300000002,72.0,3,22819,0.0003,266.4705810546875,80064,1.7493326663970947,1112,79963
-0.76934579,72.0,3,22896,0.0003,264.8857421875,80352,1.8926670551300049,1116,80251
-0.7848117100000002,72.0,3,22970,0.0003,252.94541931152344,80640,1.5718493461608887,1120,80539
-0.7984218300000002,72.0,3,23050,0.0003,262.09356689453125,80928,1.3683724403381348,1124,80827
-0.79725861,72.0,3,23145,0.0003,255.33395385742188,81216,1.7923327684402466,1128,81115
-0.78379179,72.0,3,23226,0.0003,256.12542724609375,81504,1.038238763809204,1132,81403
-0.8146233400000001,72.0,3,23316,0.0003,253.201171875,81792,0.8783578872680664,1136,81691
-0.7942852899999999,72.0,3,23398,0.0003,255.57069396972656,82080,0.9047523140907288,1140,81979
-0.8048379200000001,72.0,3,23486,0.0003,251.3012237548828,82368,0.37792372703552246,1144,82267
-0.7661211299999999,72.0,3,23565,0.0003,249.46585083007812,82656,1.4446059465408325,1148,82555
-0.7902779400000002,72.0,3,23650,0.0003,252.0675811767578,82944,0.8410733342170715,1152,82843
-0.8116458099999998,72.0,3,23744,0.0003,246.9532470703125,83232,1.2173075675964355,1156,83131
-0.82024136,72.0,3,23838,0.0003,249.25375366210938,83520,8.46707820892334,1160,83419
-0.8205589900000001,72.0,3,23914,0.0003,243.166748046875,83808,0.45285865664482117,1164,83707
-0.8123306800000002,72.0,3,23993,0.0003,244.1640167236328,84096,0.6271423697471619,1168,83995
-0.8421458000000002,72.0,3,24088,0.0003,240.5526580810547,84384,3.6325180530548096,1172,84283
-0.8464417499999999,72.0,3,24170,0.0003,234.96543884277344,84672,0.32807204127311707,1176,84571
-0.84392348,72.0,3,24245,0.0003,236.48153686523438,84960,10.509477615356445,1180,84859
-0.85502016,72.0,3,24327,0.0003,234.18930053710938,85248,0.9807787537574768,1184,85147
-0.85974595,72.0,3,24402,0.0003,232.4800567626953,85536,7.1338372230529785,1188,85435
-0.88642688,72.0,3,24493,0.0003,228.8206024169922,85824,1.096489667892456,1192,85723
-0.88648398,72.0,3,24573,0.0003,234.2340087890625,86112,4.386233329772949,1196,86011
-0.8770302200000002,72.0,3,24648,0.0003,232.9467010498047,86400,1.332088589668274,1200,86299
-0.89101644,72.0,3,24739,0.0003,234.0334014892578,86688,1.876787543296814,1204,86587
-0.904429,72.0,3,24828,0.0003,223.3173828125,86976,4.541828632354736,1208,86875
-0.90814329,72.0,3,24920,0.0003,227.75799560546875,87264,2.3939871788024902,1212,87163
-0.9194467100000001,72.0,3,25010,0.0003,226.30960083007812,87552,2.564283609390259,1216,87451
-0.9287996700000002,72.0,3,25094,0.0003,222.37828063964844,87840,2.080948829650879,1220,87739
-0.9125985900000001,72.0,3,25179,0.0003,218.88104248046875,88128,2.0765950679779053,1224,88027
-0.8927818200000001,72.0,3,25267,0.0003,220.40142822265625,88416,1.3289177417755127,1228,88315
-0.8903503400000002,72.0,3,25346,0.0003,216.66802978515625,88704,3.0967941284179688,1232,88603
-0.8541723100000002,72.0,3,25414,0.0003,219.04043579101562,88992,1.7340360879898071,1236,88891
-0.85621888,72.0,3,25493,0.0003,216.03311157226562,89280,3.8998281955718994,1240,89179
-0.8465836,72.0,3,25579,0.0003,213.90003967285156,89568,5.062565803527832,1244,89467
-0.8683976199999998,72.0,3,25666,0.0003,210.19369506835938,89856,3.6862683296203613,1248,89755
-0.8568857899999999,72.0,3,25748,0.0003,209.0054473876953,90144,2.0410170555114746,1252,90043
-0.8412699100000001,72.0,3,25818,0.0003,206.59158325195312,90432,1.5152561664581299,1256,90331
-0.83053058,72.0,3,25897,0.0003,209.9756622314453,90720,2.606187582015991,1260,90619
-0.8214786999999998,72.0,3,25973,0.0003,208.7103729248047,91008,1.6797332763671875,1264,90907
-0.82046734,72.0,3,26050,0.0003,205.83033752441406,91296,2.2714438438415527,1268,91195
-0.79692761,72.0,3,26120,0.0003,201.51290893554688,91584,1.4396003484725952,1272,91483
-0.79975441,72.0,3,26192,0.0003,203.3954315185547,91872,0.5773017406463623,1276,91771
-0.8032857,72.0,3,26268,0.0003,198.7469024658203,92160,1.0740253925323486,1280,92059
-0.7926298800000001,72.0,3,26332,0.0003,202.9659423828125,92448,3.62868070602417,1284,92347
-0.76796448,72.0,3,26405,0.0003,197.7384033203125,92736,0.9521805047988892,1288,92635
-0.7499577899999998,72.0,3,26493,0.0003,196.5435028076172,93024,1.3130486011505127,1292,92923
-0.7544229000000001,72.0,3,26577,0.0003,196.78395080566406,93312,1.372767686843872,1296,93211
-0.7993587900000001,72.0,3,26657,0.0003,193.89712524414062,93600,0.47359591722488403,1300,93499
-0.77436923,72.0,3,26739,0.0003,189.80995178222656,93888,0.8860490918159485,1304,93787
-0.77194582,72.0,3,26817,0.0003,194.04714965820312,94176,1.0677911043167114,1308,94075
-0.76119812,72.0,3,26894,0.0003,190.90872192382812,94464,0.35985231399536133,1312,94363
-0.74785588,72.0,3,26981,0.0003,189.29412841796875,94752,0.8887101411819458,1316,94651
-0.7243453799999999,72.0,3,27065,0.0003,186.47760009765625,95040,1.0094695091247559,1320,94939
-0.7352054100000001,72.0,3,27148,0.0003,185.3916015625,95328,0.32603687047958374,1324,95227
-0.7420551699999999,72.0,3,27220,0.0003,188.80557250976562,95616,0.24231062829494476,1328,95515
-0.73927207,72.0,3,27300,0.0003,183.33287048339844,95904,1.466128945350647,1332,95803
-0.76269947,72.0,3,27383,0.0003,184.96498107910156,96192,1.0359967947006226,1336,96091
-0.7600954899999999,72.0,3,27464,0.0003,182.6112823486328,96480,0.3997294306755066,1340,96379
-0.7461825000000001,72.0,3,27544,0.0003,175.62838745117188,96768,71.72726440429688,1344,96667
-0.73305266,72.0,3,27619,0.0003,178.7534942626953,97056,0.8952025175094604,1348,96955
-0.73734009,72.0,3,27708,0.0003,176.4169921875,97344,1.5518403053283691,1352,97243
-0.7283954,72.0,3,27793,0.0003,178.56324768066406,97632,0.22896216809749603,1356,97531
-0.7457307800000001,72.0,3,27879,0.0003,172.21438598632812,97920,0.16774426400661469,1360,97819
-0.7449328100000001,72.0,3,27949,0.0003,173.55630493164062,98208,0.35371947288513184,1364,98107
-0.7535720400000001,72.0,3,28031,0.0003,175.0754852294922,98496,1.1331868171691895,1368,98395
-0.75476535,72.0,3,28120,0.0003,173.65530395507812,98784,0.8056612610816956,1372,98683
-0.7489903200000001,72.0,3,28209,0.0003,172.391357421875,99072,0.14082027971744537,1376,98971
-0.7587917399999999,72.0,3,28291,0.0003,166.91387939453125,99360,0.6778587698936462,1380,99259
-0.7653306500000001,72.0,3,28372,0.0003,167.2003936767578,99648,1.2934650182724,1384,99547
-0.7702160400000001,72.0,3,28448,0.0003,166.49659729003906,99936,1.3270670175552368,1388,99835
-0.7794906799999999,72.0,3,28528,0.0003,163.8903350830078,100224,1.3448381423950195,1392,100123
-0.77490824,72.0,3,28604,0.0003,166.27342224121094,100512,1.1029670238494873,1396,100411
-0.75049289,72.0,3,28690,0.0003,164.60971069335938,100800,0.3533281683921814,1400,100699
-0.74843553,72.0,3,28771,0.0003,164.08444213867188,101088,1.5577311515808105,1404,100987
-0.74493785,72.0,3,28857,0.0003,160.75027465820312,101376,0.6439152956008911,1408,101275
-0.7293606799999999,72.0,3,28943,0.0003,161.98886108398438,101664,1.0508166551589966,1412,101563
-0.74886014,72.0,3,29017,0.0003,159.0203094482422,101952,0.8761480450630188,1416,101851
-0.77430025,72.0,3,29101,0.0003,157.46646118164062,102240,1.5013940334320068,1420,102139
-0.79757413,72.0,3,29190,0.0003,156.86317443847656,102528,0.7374892234802246,1424,102427
-0.8197766499999998,72.0,3,29281,0.0003,158.53106689453125,102816,0.4529847502708435,1428,102715
-0.8345021099999999,72.0,3,29366,0.0003,154.6428680419922,103104,0.3925020098686218,1432,103003
-0.81887656,72.0,3,29454,0.0003,153.23143005371094,103392,0.8823135495185852,1436,103291
-0.8365704199999999,72.0,3,29547,0.0003,154.15676879882812,103680,0.36098581552505493,1440,103579
-0.8394411799999998,72.0,3,29634,0.0003,154.6001739501953,103968,0.8350587487220764,1444,103867
-0.84699302,72.0,3,29725,0.0003,151.59481811523438,104256,1.880922555923462,1448,104155
-0.8541293,72.0,3,29810,0.0003,151.16307067871094,104544,0.3232187032699585,1452,104443
-0.8593487499999999,72.0,3,29894,0.0003,148.28123474121094,104832,0.34415850043296814,1456,104731
-0.8613860199999999,72.0,3,29990,0.0003,148.18307495117188,105120,0.9727471470832825,1460,105019
-0.8854306299999999,72.0,3,30081,0.0003,145.19879150390625,105408,1.756119728088379,1464,105307
-0.8704299799999999,72.0,3,30172,0.0003,145.64210510253906,105696,0.5851300358772278,1468,105595
-0.8853170599999999,72.0,3,30272,0.0003,145.44036865234375,105984,0.4301645755767822,1472,105883
-0.8939709299999998,72.0,3,30364,0.0003,145.4969024658203,106272,0.5188214778900146,1476,106171
-0.8718862699999999,72.0,3,30457,0.0003,142.39840698242188,106560,0.42358940839767456,1480,106459
-0.8820112600000002,72.0,3,30543,0.0003,142.77157592773438,106848,0.3764173984527588,1484,106747
-0.88302077,72.0,3,30641,0.0003,138.61227416992188,107136,0.573245644569397,1488,107035
-0.8910054700000001,72.0,3,30732,0.0003,141.17205810546875,107424,0.36682450771331787,1492,107323
-0.8913731199999999,72.0,3,30836,0.0003,139.82284545898438,107712,0.14051494002342224,1496,107611
-0.8944845000000001,72.0,3,30912,0.0003,138.68545532226562,108000,0.12249528616666794,1500,107899
-0.9001525900000001,72.0,3,31001,0.0003,140.3842010498047,108288,0.570379376411438,1504,108187
-0.90350996,72.0,3,31097,0.0003,135.03306579589844,108576,0.13996702432632446,1508,108475
-0.9308023599999999,72.0,3,31191,0.0003,136.268798828125,108864,0.06450852751731873,1512,108763
-0.9294351500000001,72.0,3,31276,0.0003,136.1566925048828,109152,0.2790326178073883,1516,109051
-0.9099861199999999,72.0,3,31367,0.0003,134.32647705078125,109440,0.31343743205070496,1520,109339
-0.8841570400000001,72.0,3,31441,0.0003,132.21353149414062,109728,1.0563509464263916,1524,109627
-0.88451634,72.0,3,31540,0.0003,131.65054321289062,110016,1.853894591331482,1528,109915
-0.8767261000000001,72.0,3,31623,0.0003,130.99398803710938,110304,0.1351960003376007,1532,110203
-0.8604467199999999,72.0,3,31708,0.0003,128.96240234375,110592,0.19388584792613983,1536,110491
-0.8769024599999998,72.0,3,31805,0.0003,129.08578491210938,110880,0.16291047632694244,1540,110779
-0.8843384600000002,72.0,3,31894,0.0003,127.54446411132812,111168,0.3374950587749481,1544,111067
-0.8783743600000001,72.0,3,31987,0.0003,126.96284484863281,111456,4.332311630249023,1548,111355
-0.8504626499999999,72.0,3,32074,0.0003,126.72084045410156,111744,0.07461218535900116,1552,111643
-0.8460979699999999,72.0,3,32154,0.0003,125.90605163574219,112032,0.037620630115270615,1556,111931
-0.8151996500000002,72.0,3,32228,0.0003,126.22798156738281,112320,0.11432531476020813,1560,112219
-0.7924956100000001,72.0,3,32313,0.0003,125.42567443847656,112608,0.044760219752788544,1564,112507
-0.8081077000000001,72.0,3,32418,0.0003,123.35414123535156,112896,0.19880448281764984,1568,112795
-0.7973398499999997,72.0,3,32498,0.0003,120.96955871582031,113184,0.1308385282754898,1572,113083
-0.7785244899999999,72.0,3,32584,0.0003,121.24854278564453,113472,0.4680473506450653,1576,113371
-0.7990802199999999,72.0,3,32673,0.0003,122.04727172851562,113760,0.05403924360871315,1580,113659
-0.78789867,72.0,3,32753,0.0003,119.33788299560547,114048,0.030138781294226646,1584,113947
-0.7936642599999999,72.0,3,32848,0.0003,119.66791534423828,114336,0.20356251299381256,1588,114235
-0.7679884899999999,72.0,3,32936,0.0003,121.50037384033203,114624,0.6472572088241577,1592,114523
-0.7701001699999999,72.0,3,33021,0.0003,116.64581298828125,114912,0.09333869814872742,1596,114811
-0.7551757100000001,72.0,3,33122,0.0003,116.63484954833984,115200,0.3893437683582306,1600,115099
-0.7469323400000001,72.0,3,33204,0.0003,114.37216186523438,115488,0.10887032002210617,1604,115387
-0.7290724000000002,72.0,3,33290,0.0003,115.45477294921875,115776,0.6282656192779541,1608,115675
-0.71283834,72.0,3,33381,0.0003,117.08332061767578,116064,0.42067381739616394,1612,115963
-0.71178532,72.0,3,33469,0.0003,112.36582946777344,116352,0.06465727090835571,1616,116251
-0.70095808,72.0,3,33560,0.0003,114.03173065185547,116640,0.05658658593893051,1620,116539
-0.70405025,72.0,3,33653,0.0003,113.99774932861328,116928,0.20824915170669556,1624,116827
-0.7043470700000002,72.0,3,33748,0.0003,112.24826049804688,117216,0.17576855421066284,1628,117115
-0.71618929,72.0,3,33828,0.0003,109.43511199951172,117504,0.1723576784133911,1632,117403
-0.7436151899999999,72.0,3,33917,0.0003,110.59504699707031,117792,0.08145622909069061,1636,117691
-0.7282230099999998,72.0,3,34011,0.0003,108.59595489501953,118080,0.14456000924110413,1640,117979
-0.7269671400000002,72.0,3,34107,0.0003,109.407470703125,118368,0.056781329214572906,1644,118267
-0.7146491300000001,72.0,3,34185,0.0003,106.88579559326172,118656,0.052390098571777344,1648,118555
-0.7216796699999999,72.0,3,34273,0.0003,107.1701431274414,118944,0.24516798555850983,1652,118843
-0.73687832,72.0,3,34364,0.0003,108.36158752441406,119232,0.07645286619663239,1656,119131
-0.74603478,72.0,3,34459,0.0003,106.05189514160156,119520,0.14843973517417908,1660,119419
-0.7412523400000001,72.0,3,34543,0.0003,104.93546295166016,119808,0.5139423608779907,1664,119707
-0.7247880500000002,72.0,3,34625,0.0003,104.5420150756836,120096,0.8609005212783813,1668,119995
-0.7169379500000003,72.0,3,34719,0.0003,103.99327850341797,120384,0.06867242604494095,1672,120283
-0.7498056000000003,72.0,3,34819,0.0003,103.05162048339844,120672,0.29936909675598145,1676,120571
-0.73318034,72.0,3,34898,0.0003,101.584228515625,120960,0.5062564611434937,1680,120859
-0.7442259800000001,72.0,3,34990,0.0003,101.1440658569336,121248,0.33454304933547974,1684,121147
-0.7727063000000003,72.0,3,35084,0.0003,100.64714050292969,121536,0.148683100938797,1688,121435
-0.7832563400000001,72.0,3,35175,0.0003,101.25353240966797,121824,0.1538347601890564,1692,121723
-0.78082144,72.0,3,35261,0.0003,101.3480453491211,122112,0.278298020362854,1696,122011
-0.7907129300000001,72.0,3,35355,0.0003,99.5340576171875,122400,0.18794474005699158,1700,122299
-0.80642162,72.0,3,35443,0.0003,98.7425308227539,122688,0.32626453042030334,1704,122587
-0.8265082299999997,72.0,3,35540,0.0003,97.56056213378906,122976,0.19015394151210785,1708,122875
-0.82828359,72.0,3,35631,0.0003,97.66940307617188,123264,0.487276166677475,1712,123163
-0.8177981499999999,72.0,3,35725,0.0003,96.3836441040039,123552,0.195635586977005,1716,123451
-0.8323501200000001,72.0,3,35807,0.0003,95.4923324584961,123840,0.2910681962966919,1720,123739
-0.84258274,72.0,3,35902,0.0003,93.83631896972656,124128,0.3424434959888458,1724,124027
-0.82523697,72.0,3,35994,0.0003,93.79644775390625,124416,0.4426422715187073,1728,124315
-0.8151501,72.0,3,36077,0.0003,92.0421142578125,124704,0.28838199377059937,1732,124603
-0.8207203200000001,72.0,3,36164,0.0003,94.62408447265625,124992,1.0050486326217651,1736,124891
-0.80617103,72.0,3,36255,0.0003,93.21653747558594,125280,0.1966966986656189,1740,125179
-0.8191132200000001,72.0,3,36348,0.0003,90.1385726928711,125568,0.4562304615974426,1744,125467
-0.8276143099999997,72.0,3,36436,0.0003,90.72867584228516,125856,0.18543881177902222,1748,125755
-0.8413904,72.0,3,36516,0.0003,90.93978118896484,126144,0.08443204313516617,1752,126043
-0.8286947899999998,72.0,3,36595,0.0003,89.8237075805664,126432,0.027178563177585602,1756,126331
-0.83114874,72.0,3,36682,0.0003,89.72328186035156,126720,0.35269999504089355,1760,126619
-0.8660271399999999,72.0,3,36776,0.0003,88.27854919433594,127008,0.8732962608337402,1764,126907
-0.8420441399999998,72.0,3,36875,0.0003,88.89795684814453,127296,0.45351582765579224,1768,127195
-0.8456894899999999,72.0,3,36966,0.0003,87.69021606445312,127584,0.3201349377632141,1772,127483
-0.8297853099999998,72.0,3,37053,0.0003,88.63517761230469,127872,0.6142348647117615,1776,127771
-0.83473248,72.0,3,37140,0.0003,85.86685943603516,128160,0.4701932966709137,1780,128059
-0.82986772,72.0,3,37231,0.0003,86.60678100585938,128448,0.7879530191421509,1784,128347
-0.79910018,72.0,3,37312,0.0003,84.91744995117188,128736,1.3920793533325195,1788,128635
-0.8124124900000002,72.0,3,37400,0.0003,84.9447021484375,129024,0.2203707993030548,1792,128923
-0.8281185600000001,72.0,3,37487,0.0003,83.54298400878906,129312,0.5187467932701111,1796,129211
-0.82276821,72.0,3,37568,0.0003,84.4417495727539,129600,1.7581374645233154,1800,129499
-0.78744375,72.0,3,37658,0.0003,84.1228256225586,129888,1.2591348886489868,1804,129787
-0.8196472999999999,72.0,3,37758,0.0003,82.37164306640625,130176,0.17626717686653137,1808,130075
-0.8368761600000001,72.0,3,37852,0.0003,81.70675659179688,130464,1.0223770141601562,1812,130363
-0.8421884700000003,72.0,3,37935,0.0003,81.05059051513672,130752,1.7930529117584229,1816,130651
-0.8445560199999999,72.0,3,38031,0.0003,80.907470703125,131040,0.5711297988891602,1820,130939
-0.83170073,72.0,3,38127,0.0003,81.40501403808594,131328,0.10121900588274002,1824,131227
-0.8480112300000002,72.0,3,38217,0.0003,80.3111572265625,131616,0.6109457612037659,1828,131515
-0.8482797,72.0,3,38308,0.0003,78.83098602294922,131904,0.40700680017471313,1832,131803
-0.8235557499999999,72.0,3,38393,0.0003,78.970947265625,132192,0.06556855887174606,1836,132091
-0.8241342299999999,72.0,3,38479,0.0003,77.827392578125,132480,0.4372173547744751,1840,132379
-0.81717984,72.0,3,38569,0.0003,77.92818450927734,132768,0.7165443897247314,1844,132667
-0.8106235100000001,72.0,3,38652,0.0003,77.04267883300781,133056,0.9233771562576294,1848,132955
-0.8273257199999999,72.0,3,38749,0.0003,74.70973205566406,133344,0.9473028779029846,1852,133243
-0.82785608,72.0,3,38829,0.0003,75.67141723632812,133632,0.8530558347702026,1856,133531
-0.83229465,72.0,3,38908,0.0003,74.74989318847656,133920,0.057437606155872345,1860,133819
-0.81016635,72.0,3,38996,0.0003,75.04750061035156,134208,3.2827653884887695,1864,134107
-0.84262479,72.0,3,39084,0.0003,75.31207275390625,134496,4.820801734924316,1868,134395
-0.85135769,72.0,3,39168,0.0003,75.16163635253906,134784,1.1603233814239502,1872,134683
-0.84592973,72.0,3,39245,0.0003,73.71562194824219,135072,1.0196442604064941,1876,134971
-0.87088702,72.0,3,39338,0.0003,75.01934814453125,135360,2.240173816680908,1880,135259
-0.86958226,72.0,3,39413,0.0003,72.46955871582031,135648,2.4307470321655273,1884,135547
-0.85164632,72.0,3,39493,0.0003,73.01851654052734,135936,1.9440025091171265,1888,135835
-0.85824939,72.0,3,39580,0.0003,72.22134399414062,136224,1.47312593460083,1892,136123
-0.83218703,72.0,3,39667,0.0003,71.54983520507812,136512,1.3303223848342896,1896,136411
-0.8234397699999999,72.0,3,39751,0.0003,70.25308227539062,136800,0.2533373534679413,1900,136699
-0.8612833100000001,72.0,3,39846,0.0003,70.7862319946289,137088,4.819289207458496,1904,136987
-0.81627329,72.0,3,39940,0.0003,68.79447937011719,137376,2.598743438720703,1908,137275
-0.79737116,72.0,3,40030,0.0003,69.17117309570312,137664,3.038520336151123,1912,137563
-0.7851621899999999,72.0,3,40107,0.0003,69.74365234375,137952,3.3082337379455566,1916,137851
-0.79462664,72.0,3,40195,0.0003,68.71808624267578,138240,0.3238815665245056,1920,138139
-0.79471368,72.0,3,40271,0.0003,67.266845703125,138528,3.302194595336914,1924,138427
-0.7815039899999999,72.0,3,40365,0.0003,67.98739624023438,138816,2.6131463050842285,1928,138715
-0.7716678399999999,72.0,3,40456,0.0003,68.66374206542969,139104,1.9895312786102295,1932,139003
-0.7854687,72.0,3,40539,0.0003,67.07286834716797,139392,0.9342002868652344,1936,139291
-0.7945706199999999,72.0,3,40619,0.0003,66.71533203125,139680,2.5923056602478027,1940,139579
-0.7769486100000002,72.0,3,40705,0.0003,67.54769134521484,139968,3.3904528617858887,1944,139867
-0.79415324,72.0,3,40797,0.0003,68.32061004638672,140256,3.1822264194488525,1948,140155
-0.79784143,72.0,3,40886,0.0003,64.180419921875,140544,0.5260542631149292,1952,140443
-0.8039525700000002,72.0,3,40975,0.0003,65.22982788085938,140832,1.3335609436035156,1956,140731
-0.7988181600000002,72.0,3,41051,0.0003,64.55960845947266,141120,0.7609643936157227,1960,141019
-0.8098928799999999,72.0,3,41137,0.0003,63.564884185791016,141408,0.07293541729450226,1964,141307
-0.80433266,72.0,3,41219,0.0003,63.95707702636719,141696,0.5310866832733154,1968,141595
-0.80060108,72.0,3,41300,0.0003,63.98087692260742,141984,0.4814364016056061,1972,141883
-0.81267553,72.0,3,41384,0.0003,63.472312927246094,142272,0.16951891779899597,1976,142171
-0.77743225,72.0,3,41474,0.0003,62.76163101196289,142560,0.6208919286727905,1980,142459
-0.7877976800000002,72.0,3,41567,0.0003,62.25254821777344,142848,0.41023343801498413,1984,142747
-0.79225475,72.0,3,41659,0.0003,60.90510177612305,143136,0.22987014055252075,1988,143035
-0.7916334899999999,72.0,3,41752,0.0003,61.404518127441406,143424,0.14635862410068512,1992,143323
-0.81832057,72.0,3,41832,0.0003,61.34502410888672,143712,0.17346784472465515,1996,143611
-0.8158553599999999,72.0,3,41924,0.0003,60.42211151123047,144000,0.25109732151031494,2000,143899
-0.79285965,72.0,3,42007,0.0003,60.082820892333984,144288,0.12722551822662354,2004,144187
-0.7890301700000002,72.0,3,42099,0.0003,59.04931640625,144576,0.026524513959884644,2008,144475
-0.8058293000000001,72.0,3,42190,0.0003,58.813194274902344,144864,0.21639584004878998,2012,144763
-0.83893874,72.0,3,42283,0.0003,58.388404846191406,145152,0.0783868208527565,2016,145051
-0.8399838799999999,72.0,3,42378,0.0003,58.77363586425781,145440,0.08956343680620193,2020,145339
-0.8397534299999999,72.0,3,42477,0.0003,58.270042419433594,145728,0.19698159396648407,2024,145627
-0.8282664099999999,72.0,3,42568,0.0003,58.466033935546875,146016,0.5537582635879517,2028,145915
-0.82066211,72.0,3,42655,0.0003,57.09752655029297,146304,0.20390841364860535,2032,146203
